ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Distance,DistanceUnit,Addr_ContactTelephone1,Addr_ContactTelephone2,Addr_ContactEmail,Addr_AccessComments,Addr_GeneralComments,Addr_RelatedURL,ConnectionType,ChargerType,UsageType,NumberOfPoints,GeneralComments,DateLastConfirmed,StatusType,DateLastStatusUpdate,DateCreated
124639,BF006DBC-3121-47DC-B9C9-72E3C80DB3BA,KSU PARKING GAR,808-868 N 17th St,,Manhattan,KS,66502,United States,39.1868379,-96.5827872,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,NEMA 5-20R; J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124640,6FBDB097-098A-4CCF-99F3-2E72A3127F48,BWI Airport - Daily Ground Floor,7062 Elm Road,,Baltimore,MD,21240,United States,39.1869346,-76.6776287,,0,800-663-5633,,,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124642,91098B7A-4427-47CB-BF7B-21B62F26AD35,BWI Airport - Daily Rooftop,7062 Elm Road,,Baltimore,MD,21240,United States,39.18806,-76.67759,,0,800-663-5633,,,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124643,9AA2D544-8167-4D63-BB00-8D113295D4B7,Resort at Squaw Creek,1960 Squaw Valley Rd,,Olympic Valley,CA,96146,United States,39.19591,-120.236254,,0,800-403-0206,,,24 hours daily; for guest use only; see valet for access,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124644,6BD6C63C-E79F-4CAE-9703-C381FFBA118B,DTCC TERRY,Scarborough Rd,,Dover,DE,19901,United States,39.1973343,-75.5600052,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124645,E304146A-E756-4F44-92F0-6ED703C09739,FASTPARK,1718 W Nursery Rd,,Linthicum Heights,MD,21090,United States,39.198978,-76.68518,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124646,39654770-DD04-4D7F-92F1-20E228598593,Win Kelly Dealership,12421 Auto Drive,,Clarksville,MD,21029,United States,39.2112679,-76.941624,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124647,9FA9C162-7DE9-43AE-B647-6B48AEDD0153,COLUMBIA ASSOC,6151 Day Long Ln,,Clarksville,MD,21029,United States,39.2113842,-76.9339863,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124648,83BD4E38-CC64-4FDC-92B9-6096728F97F8,SIERRA COLLEGE,250 Sierra College Drive,,Grass Valley,CA,95945,United States,39.236413,-121.045009,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124649,7CED2EC0-2672-4C91-9A67-735C6B90AE3C,LIBERTY,701 National Ave,,Tahoe Vista,CA,96148,United States,39.2469487,-120.0489306,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124650,E207A9E6-5E41-4ED1-B49C-139589ABD0D1,Colorado Mountain College - Leadville,901 S Highway 24,,Leadville,CO,80461,United States,39.251739,-106.290755,,0,719-486-2015,,,7am-9pm daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124651,A76893BB-ADA5-4BC1-8F00-311E5ABF2B93,IVGID,951-955 Fairway Blvd,,Incline Village,NV,89451,United States,39.2530281,-119.9440498,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124652,D1C9904C-B460-4751-A2E6-928A0E36DED9,HOWARD COUNTY,3430 Court House Drive,,Ellicott City,MD,21043,United States,39.2749188,-76.8061478,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124653,C0159AC9-8908-4E16-9267-FECF47DF22FB,Union Wharf,915 S. Wolfe Street,,Baltimore,MD,21231,United States,39.28121,-76.588695,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124655,BB7C63F7-A4BC-46E0-B31A-E44408A93BA3,BMW OF CINCI,105 W Kemper Rd,,Cincinnati,OH,45246,United States,39.2865374,-84.470979,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124656,0D35E31F-AA7F-43C2-8D0F-33A58FB65B2E,President Street Parking Garage,815 E. Pratt Street,,Baltimore,MD,21202,United States,39.286911,-76.6033829,,0,800-663-5633,,,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124657,97F451EA-79E8-4F4F-BBD1-A3EA165F1933,BMW CATONSVILLE,6700 Baltimore National Pike,,Baltimore,MD,21228,United States,39.2899837,-76.7703675,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124658,423DA2D8-0E09-41F3-9DF9-29579BB89AAD,Porsche of Kings Auto Mall,9847 Kings Auto Mall Rd,,Cincinnati,OH,45249,United States,39.295003,-84.312006,,0,513-851-5900,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124661,B567D163-0F71-4FDA-A6EE-7986F1C44F43,Dave Piepenbrink - State Farm Insurance Agent,962 Middleway Pike,,Inwood,WV,25428,United States,39.348479,-78.026848,,0,304-229-0029,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124662,7D53EDD0-1060-45B7-BB9F-99AC23BA6361,"Walgreens - Baltimore, MD #5331",8050 Liberty Rd,,Baltimore,MD,21244,United States,39.354115,-76.756714,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124663,6034B349-5B25-4D73-B03D-47EA84C859A1,OAK CREST,3700 E Northern Pkwy,,Baltimore,MD,21206,United States,39.35846,-76.5365617,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124664,0FCB934F-4EEC-423A-85A5-4916EBB0C6AA,ASPEN SKIING CO,255 Gold Rivers Ct,,Basalt,CO,81621,United States,39.3677683,-107.0348216,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124665,496F0198-2699-4DDB-A2FF-379209BD7623,Century Ford,302 Century Dr,,Mt Airy,MD,21771,United States,39.368505,-77.143072,,0,877-811-0607,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124666,6751ED3B-CF79-4C72-A8FB-2C43227F9038,Town of Basalt - Midland Spur,100 Midland Spur,,Basalt,CO,81621,United States,39.36902,-107.03572,,0,970-927-4701,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124667,A1698A63-4198-4331-83A2-A73B504DE7C1,"Walgreens - Randallstown, MD #6265",9110 Liberty Rd,,Randallstown,MD,21133,United States,39.369864,-76.8000069,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124668,30098BBD-5BCE-4D93-B746-5419BBE2E612,PLATTE-CLAY ELE,450 Sam Barr Dr,,Kearney,MO,64060,United States,39.3699408,-94.3811592,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,NEMA 5-20R; J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124669,15E1FAE9-2EAB-4915-BF96-F6B5C94C01BA,Mount Washington Campus,"5801 Smith Avenue, Suite 1100",,Baltimore,MD,21209,United States,39.3700905,-76.6554704,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124671,51112867-8016-4331-BAA2-6915A24E04F9,"Walgreens - Baltimore, MD #10076",2560 Quarry Lake Drive,,Baltimore,MD,21209,United States,39.3847962,-76.686881,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124672,BB178E3F-D3C6-4C2C-938F-7C94D52EA664,Younger Nissan,7418 Grove Rd,,Frederick,MD,21704,United States,39.391175,-77.407835,,0,301-662-0111,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124673,21B944E2-D360-4C39-8CE8-0896571B82A2,SHIRLEN BDG,8725 Loch Raven Blvd,,Towson,MD,21286,United States,39.3994779,-76.5631215,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124674,F0C52A86-292D-4698-B462-CED8BDFE439F,Bob Davidson Ford Lincoln,1845 E Joppa Rd,,Baltimore,MD,21234,United States,39.399825,-76.551098,,0,410-661-6400,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124675,6616BF81-F107-4BF9-A4C4-41AD688E4715,Colorado Mountain College - Carbondale,690 Colorado,,Carbondale,CO,81623,United States,39.401649,-107.214095,,0,970-963-2172,,,8am-9pm daily; charging not available 4pm-9pm M-Th,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124676,CDFC708E-5CDC-4B36-9284-1D0A6ECC7A72,Town of Carbondale - Town Hall,511 Colorado Ave,,Carbondale,CO,81623,United States,39.401918,-107.211389,,0,970-963-2733,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124677,90C84EC7-0751-4F01-BC49-347A61CA4072,TOWSON BMW,700 Kenilworth Dr,,Towson,MD,21204,United States,39.4103019,-76.6166114,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124678,757ADF42-294D-4BAF-8568-E167B4385B29,SULLYS WEST LOT,13101 S Virginia St,,Reno,NV,89511,United States,39.414791,-119.755909,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124680,6FA92C14-BA8B-4E7D-BD48-1070D0625BEA,The Frederick Motor Co - Ford,1 Waverley Dr,,Frederick,MD,21702,United States,39.421141,-77.46074,,0,301-663-6111,,,24 hours daily; for customer use only,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124682,74F72DC8-988F-4C1C-BC74-07956E17B6AA,Linganore Winery,13601 Glissans Mill Road,,Mount Airy,MD,21771,United States,39.431826,-77.1956491,,0,800-663-5633,,,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124683,1588032E-322A-45A1-BAD8-FA8D7ECF6A8E,ATLANTIC CITY,6037 Black Horse Pike,,Egg Harbor Township,NJ,8234,United States,39.4359116,-74.6138121,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124684,8E9F5ECA-EF61-46B1-9F21-14727B432F95,Town of Parachute - Rest Area,170 Green St,,Parachute,CO,81623,United States,39.455231,-108.050053,,0,970-285-7630,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124685,614FFDAD-18D2-4CAC-A2E7-701D0004567F,City of Martinsburg - Main Street,116 E Burke St,,Martinsburg,WV,25401,United States,39.457409,-77.962882,,0,304-264-2131 x266,,,24 hours daily; metered parking,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124686,C789FF3B-D2BF-4265-ADDC-63A0E113668F,HUNT VALLEY VW,9800 York Rd,,Cockeysville,MD,21030,United States,39.4588889,-76.6347222,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124687,7759799D-8FC9-477E-9EB4-2647A897B5A2,KC Summers Nissan,2404 Lake Land Blvd,,Mattoon,IL,61938,United States,39.459697,-88.376824,,0,217-235-4136,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124688,F50BF914-B2F7-474E-8578-21495D665897,"Walmart 2009 - Abingdon, MD",401 Constant Friendship Blvd.,,Abingdon,MD,21009,United States,39.463403,-76.315088,,0,833-632-2778,,,24 hours daily,,https://www.electrifyamerica.com/,CHAdeMO; SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124689,9E936217-F9BA-462E-B21F-106A831834B6,NV ENERGY,6100 Neil Rd,,Reno,NV,89511,United States,39.468356,-119.782453,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124690,C9497BDC-8CCC-49BE-94C6-095873B10F9F,NV ENERGY - 1,5000 Meadowood Mall Cir,,Reno,NV,89502,United States,39.476,-119.785642,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,NEMA 5-20R; J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124691,06DEC1DA-F16C-473F-A1F3-F84A59524016,Town of Breckenridge - Town Hall,150 Ski Hill Rd,,Breckenridge,CO,80424,United States,39.482449,-106.048007,,0,970-453-3170,,,6am-2am daily; 5 hour parking limit,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124692,567B509D-84FF-41C7-9A34-B34AE889D33D,Clearcreek Park,3500 Lower Springboro Rd,,Springboro,OH,45066,United States,39.490006,-84.219994,,0,937-748-4345,,,Dawn to dusk daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124693,0C833013-CB38-4F0B-86BC-A067EA1A3708,Reno Tahoe International Airport,2001 E Plumb Ln,,Reno,NV,89502,United States,39.505896,-119.774704,,0,775-328-6400,,,24 hours daily; pay lot,,,NEMA 5-20R;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124694,22648BFD-B82D-4F35-A0A6-C35ED292A6F3,Bel Air Nissan,1506 Bel Air Rd,,Bel Air,MD,21014,United States,39.5065475,-76.3817272,,0,410-879-1133,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124695,0D7C0F03-D390-4F93-8D38-5447AA74345D,NV ENERGY,Ohm Pl,,Reno,NV,89502,United States,39.5133934,-119.756218,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124696,4A46F0F8-EF02-4C36-88D2-5F57DA2D09EC,Colorado Mountain College - Breckenridge,107 Dennison Placer Rd,,Breckenridge,CO,84024,United States,39.513986,-106.050975,,0,970-453-6757,,,7am-9pm daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124697,5272A7C2-DC92-4CB6-AC6D-81114F5B85C9,Colorado Mountain College - Rifle,3695 Airport Rd,,Rifle,CO,81650,United States,39.525883,-107.745102,,0,970-625-0649,,,7am-9pm daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124698,7F48C2A6-5F26-4FAD-9E93-39475487241C,NEVA,250 Bell St,,Reno,NV,89503,United States,39.5260708,-119.8212097,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,NEMA 5-20R; J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124699,44EC4AF3-91FA-47DE-8975-D009588D14AC,CIRCUSCIRCUSREN,650 North Sierra Street,,Reno,NV,89501,United States,39.5330773,-119.8159442,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124700,521ADA1C-9075-4098-9E5B-EAC3E108F6A1,GROUP A,431 Prater Way,,Sparks,NV,89431,United States,39.540402,-119.74888,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124701,1D2BB387-9213-43C4-963F-CC6AEA41907E,WASHOE HEALTH,1001 E 9th St,,Reno,NV,89512,United States,39.541912,-119.800608,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124702,42739C23-6BDF-407D-90B7-54459B663C7A,UNR CAMPUS,1664 N Virginia St,,Reno,NV,89557,United States,39.547056,-119.820627,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124703,A87F7FC7-4CD9-4C58-B075-4CAFBEE3D5A1,SCHOMP BMW,1190 Plum Valley Ln,,Littleton,CO,80129,United States,39.5594176,-105.0024603,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124704,6A9B40C3-532C-4C00-971B-CBBF68893356,North Park,195 Tamarack Trail,,Springboro,OH,45066,United States,39.567204,-84.240629,,0,937-748-4345,,,Dawn to dusk daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124705,4569B591-47F2-4E51-9596-3A7323C90457,"Walgreens - Foxfield, CO #7451",16440 E Arapahoe Rd,,Foxfield,CO,80016,United States,39.59433,-104.797479,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124706,1538ECCC-8F7F-4450-8AFF-C0B88ED68B1F,Ray Skillman Ford,1250 US 31 S,,Greenwood,IN,46143,United States,39.599422,-86.107108,,0,317-885-9800,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124707,624D67A0-ACB4-4B05-A350-1C4EF78D5074,Mountain View Solar,1500 Valley Rd,,Berkeley Springs,WV,25411,United States,39.608723,-78.237145,,0,304-258-4733,,,8am-5pm daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124708,70A0CBF4-0FFD-4068-9EAC-7D57B65FF5AD,American Lung Association - Denver Clean Cities,5600 Greenwood Plaza Blvd,,Greenwood Village,CO,80111,United States,39.614754,-104.898448,,0,303-388-4327,,,8am-5pm M-F; must obtain key from main office,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124709,4837C0F8-AAA9-4308-823F-C4261F9CA6B4,VOSS  BMW,620 Miamisburg Centerville Rd,,Dayton,OH,45459,United States,39.6272342,-84.1745924,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124710,BA30137A-C9C7-4090-9580-DA5B731821C1,Hagerstown Ford,1714 Massey Blvd,,Hagerstown,MD,21740,United States,39.628969,-77.76681,,0,800-963-1100,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124711,C3D40266-5339-42E8-96D5-9D63D688D3D5,City of Morgantown - Farmers Market,415 Spruce St,,Morgantown,WV,26501,United States,39.630685,-79.954116,,0,304-291-7201,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124712,136C374E-D799-4730-8CC0-162DAA45C4BF,CDHS,4129 S Knox Ct,,Denver,CO,80236,United States,39.6416363,-105.0321095,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124713,8596C9AA-A511-4561-98F7-6ECB47E25D10,Delaware Welcome Center and Travel Plaza,530 John F Kennedy Memorial Hwy,,Newark,DE,19702,United States,39.660766,-75.69348611,,0,302-731-8599,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124714,7BBE9D67-73F0-48BB-96D8-A4FB932F7D26,BMW OF DENVER,900 S Colorado Blvd,,Denver,CO,80246,United States,39.7002,-104.940407,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124715,138629AA-28E3-4956-84BD-8DAB02AB29B9,Walmart 5443 Indianapolis,4650 South Emerson Avenue,,Indianapolis,IN,46203,United States,39.700202,-86.084138,,0,833-632-2778,,,24 hours daily,,https://www.electrifyamerica.com/,CHAdeMO; SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124716,42753228-C505-4510-9EC4-426E40E36A5E,CITY OF AURORA,15151 E Alameda Pkwy,,Aurora,CO,80012,United States,39.710181,-104.812294,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124718,87C9227A-F941-47B9-B3BF-42215A5A6329,Andy Mohr Ford,2713 E Main St,,Plainfield,IN,46168,United States,39.720051,-86.34919,,0,844-262-8717,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124719,DC0774A4-24CE-42C5-847C-28A55BE280AE,City of Denver - Cultural Center Complex Garage,65 W 12th Ave,,Denver,CO,80204,United States,39.735935,-104.988403,,0,303-640-1096,,,Garage business hours; pay lot,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124720,4989129B-391B-4099-BA70-13587570B8B4,530305 : 1290 Broadway,"1290 Broadway
Suite 540",,Denver,CO,80203,United States,39.7365765,-104.9868044,,0,800-663-5633,,,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124722,18C75D42-525D-4DA4-9420-BF9CC9FCC6CD,IBEW-NECA Electrical Training Institute,1751 S Lawndale Ave,,Indianapolis,IN,46241,United States,39.741073,-86.263254,,0,317-270-5282,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124723,4AB84C6F-46B7-4870-837D-5705D5B71710,City of Denver - Colorado Convention Center Garage,1104 Champa St,,Denver,CO,80202,United States,39.742308,-104.997556,,0,303-228-8071,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124724,D27DDFFA-094D-4408-999C-8E67EE2ED71F,PUBLIC STATIONS,1286-1296 Stout St,,Denver,CO,80202,United States,39.7431367,-104.9974677,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124726,5BDA7712-8A88-4994-8B0A-B18FAD98B4F1,Bob Boyd Ford,2840 N Columbus St,,Lancaster,OH,43130,United States,39.746087,-82.647696,,0,740-654-1122,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124727,F6AA6989-7CAB-4940-8939-643D876EE892,THE COLORADAN,1750 Wewatta St Dual Station,,Denver,CO,80202,United States,39.7542124,-105.0007959,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124728,4C4641D1-8A09-4C42-B70B-D8CCCBBEEE3F,UNION PARK BMW,901 N Union St,,Wilmington,DE,19805,United States,39.754232,-75.570481,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124729,7A59B30A-B0C0-4DC7-9CFD-84B59C5ACCF7,THE COLORADAN,1750 Wewatta St,,Denver,CO,80202,United States,39.7545588,-105.0003265,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124730,F31E06E5-60F8-49F9-B7A0-59D14358636C,City of Dayton - Municipal Garage,123 W 3rd St,,Dayton,OH,45402,United States,39.75917,-84.193995,,0,937-225-4572,,,24 hours daily; pay lot,,,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124731,4BD84A8A-6C67-4CB7-AD6B-F6BA76895AA0,ROCKIES PARKING,2722-2900 Broadway,,Denver,CO,80205,United States,39.760645,-104.987612,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124732,1A608C6B-207D-4F69-8C96-5A07C28773B2,Greenlots - 52166,301 S Delaware St,,Indianapolis,IN,46204,United States,39.76204681,-86.1543808,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
124733,76D25636-7AAF-4FFB-88A7-01C59965B9FC,COURTESY BMW,2520 Cohasset Rd,,Chico,CA,95973,United States,39.7623499,-121.8431691,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:04,4/6/2019 5:04
